Position,Change,Artist and Title,Days,Peak,Multiplier,Streams,Streams Change,7-Day Streams,7-Day Change,Total Streams
34,=,NIKI - You'll Be in My Heart - Spotify Singles,17,34,,2407564,"+120,874",14195251,"+732,162",27452184
35,+1,Chappell Roan - Pink Pony Club,235,18,,2390577,"+148,021",16550350,"-42,598",453426758
36,+1,sombr - back to friends,22,36,,2390280,"+154,946",15047791,"+348,826",39953213
37,+7,The Marías - No One Noticed,151,37,,2383104,"+244,568",14883559,"+271,713",260924987
38,+1,Lord Huron - The Night We Met,981,15,,2380999,"+178,235",15530882,"-100,157",1728358563
39,+4,Alleh - capaz (merengueton) (w/ Yorghaki),108,34,,2361675,"+204,094",15739417,"+12,546",233758644
40,=,yung kai - blue,129,22,,2353976,"+162,734",15527268,"+127,235",308803797
41,-6,Sabrina Carpenter - Taste,229,2,(x3),2328723,"+64,706",15828976,"+50,400",941991631
42,+16,Cup of Joe - Multo,4,42,,2307216,"+335,536",7208371,"+2,307,216",7208371
43,+4,Bad Bunny - NUEVAYoL,94,5,,2263088,"+135,557",16474742,"-213,752",384729037
44,+19,Coldplay - Yellow,1562,15,,2259646,"+361,554",14093986,"+56,654",2204518293
45,-7,Arctic Monkeys - I Wanna Be Yours,1007,11,,2240048,"+26,684",15151179,"+89,147",2421757642
46,+10,Neton Vega - Loco,103,14,,2214512,"+208,269",15377961,"-16,690",280244930
47,-6,KAROL G - Si Antes Te Hubiera Conocido,292,4,,2212505,"+42,436",15230367,"+84,851",1107404781
48,-6,"Jombriel - VITAMINA (w/ DFZM, Jøtta)",33,39,,2212167,"+51,051",15453728,"+68,024",56205076
49,=,The Police - Every Breath You Take,1272,34,,2192072,"+118,214",14267379,"+166,640",1527585191
50,+3,The Neighbourhood - Sweater Weather,1773,14,,2175692,"+157,718",14847412,"-6,997",3069789284
51,-5,Kendrick Lamar - tv off (w/ Lefty Gunplay),137,5,,2166320,"+37,469",15620828,"-194,653",468400139
52,=,Bad Bunny - VOY A LLeVARTE PA PR,94,7,,2151947,"+116,100",14638304,"-34,482",331050784
53,-3,"Bad Bunny - VeLDÁ (w/ Omar Courtz, Dei V)",94,8,,2137613,"+81,044",14625624,"-25,209",295079606
54,-9,Fuerza Regida - ME JALO (w/ Grupo Frontera),103,38,,2108168,"-22,129",15129285,"-57,305",199818555
55,-1,Neton Vega - M&M,47,54,,2068662,"+54,467",13739139,"+51,800",79119327
56,+9,Ed Sheeran - Azizam,5,27,,2056936,"+182,553",9990451,"+2,056,936",9990451
57,-6,Ariana Grande - we can't be friends (wait for your love),397,1,(x13),2053959,"+3,706",14164928,"-186,182",1320679853
58,-3,FloyyMenor - Gata Only (w/ Cris Mj),422,2,(x1),2026838,"+19,370",14109624,"+96,744",1500310611
59,+5,Sabrina Carpenter - Busy Woman,54,11,,1989630,"+99,137",13260827,"+53,285",116711366
60,-1,j-hope - MONA LISA,19,12,,1986732,"+25,376",14414106,"-314,829",45202563
61,-4,d4vd - Feel It,70,57,,1978690,"-16,103",13448690,"+24,358",112364177
62,=,Teddy Swims - Bad Dreams,157,41,,1976903,"+75,397",13973380,"-30,291",276555683
63,-2,"Tyler, The Creator - See You Again (w/ Kali Uchis)",766,13,,1963237,"+60,817",13646073,"-194,950",1512814586
64,-16,Tito Double P - TATTOO,40,21,,1951781,"-129,654",13893277,"-35,966",93710980
65,+14,Coldplay - Viva La Vida,984,27,,1950344,"+210,252",12961092,"+56,528",1529959687
66,+1,Arctic Monkeys - 505,1192,40,,1927609,"+62,381",12936698,"+62,420",1671760045
67,+2,Sabrina Carpenter - Please Please Please,306,1,(x19),1925753,"+86,057",12969425,"+73,243",1344175483
68,-8,Fuerza Regida - Por Esos Ojos,56,34,,1900709,"-52,420",13793224,"-43,013",110412715
69,+7,ATLXS - PASSO BEM SOLTO - Slowed,13,69,,1850906,"+62,388",11862923,"+430,889",19694139
70,+3,Tate McRae - Revolving door,47,18,,1849568,"+28,787",12785140,"-90,675",111737556
71,=,Hozier - Too Sweet,383,2,(x10),1843595,"+20,939",12972645,"-67,049",1396942154
72,-6,Bruno Mars - Just the Way You Are,872,27,,1837376,"-30,959",13475428,"-178,049",1205378266
73,+2,Playboi Carti - RATHER LIE (w/ The Weeknd),26,3,(x1),1830600,"+32,677",13277990,"-387,878",81746772
74,=,Beéle - Mi Refe (w/ Ovy On The Drums),97,52,,1829613,"+16,313",12895354,"-52,703",184853810
75,+9,Jung Kook - Seven (w/ Latto),634,1,(x71),1792769,"+106,753",11888638,"+114,873",2059503903
76,+4,"Gracie Abrams - I Love You, I'm Sorry",253,15,,1780105,"+60,885",11616202,"+110,752",560256390
77,+5,Imogen Heap - Headlock,96,63,,1774351,"+71,659",11792142,"+41,236",153271634
78,-1,Rauw Alejandro - Qué Pasaría... (w/ Bad Bunny),145,13,,1772122,"+1,831",12093846,"+139,440",388259030
79,-11,Selena Gomez - Ojos Tristes (w/ benny blanco),18,54,,1743500,"-113,661",12792042,"-221,863",32260667
80,-2,Malcolm Todd - Chest Pain (I Love),8,53,,1740837,-130,11755505,"+445,991",13050351
81,+6,Bruno Mars - Locked out of Heaven,1258,21,,1740620,"+105,826",12095582,"-149,473",1540612303
82,+1,Ravyn Lenae - Love Me Not,21,82,,1739268,"+44,137",11090118,"+205,549",30138066
83,+5,sombr - undressed,13,83,,1719275,"+86,928",11155315,"+190,446",19248188
84,+8,Shaboozey - A Bar Song (Tipsy),359,5,,1686139,"+95,460",11757746,"+19,017",1181669223
85,=,Playboi Carti - EVIL J0RDAN,26,1,(x2),1683142,"+37,891",12259154,"-381,353",90534991
86,-16,Sleep Token - Caramel,5,24,,1665379,"-160,584",10079735,"+1,665,379",10079735
87,+4,Arctic Monkeys - No. 1 Party Anthem,149,70,,1656248,"+60,397",10729825,"+145,394",236727433
88,+29,"Sachet-Parampara - Raanjhan (From ""Do Patti"") (w/ Parampara Tandon, Kausar Munir)",20,88,,1654415,"+231,641",9943353,"+282,032",27206333
89,+1,Empire Of The Sun - We Are The People,32,89,,1652621,"+42,689",10820578,"+180,499",42874445
90,-18,Tate McRae - greedy,527,1,(x34),1647446,"-175,009",12335016,"-164,020",1649131315
91,-2,Djo - End of Beginning,417,1,(x3),1645734,"+22,757",10937562,"+111,782",1355974849
92,-6,Ariana Grande - dandelion,12,17,,1643330,"+4,532",13461565,"-755,877",26597111
93,=,"Tyler, The Creator - Like Him (w/ Lola Young)",163,20,,1625799,"+44,586",11038113,"-56,621",372814033
94,-13,Gabito Ballesteros - 7 Dias (w/ Tito Double P),68,15,,1623048,"-80,065",12055727,"-58,902",156351275
95,+13,Coldplay - The Scientist,634,79,,1568735,"+117,531",10325229,"+20,451",424618078
96,+2,Chrystal - The Days - NOTION Remix (w/ NOTION),93,49,,1567276,"+47,800",11070362,"-55,184",158225388
97,+3,The Weeknd - Starboy (w/ Daft Punk),1748,1,(x40),1565981,"+58,415",10798015,"-16,022",3026010024
98,+5,The Chainsmokers - Something Just Like This (w/ Coldplay),1766,2,(x14),1563348,"+89,488",10579456,"-9,513",2125976383
99,-3,Radiohead - Creep,495,93,,1559007,"+27,814",10640284,"+28,768",659294056
100,+36,Benson Boone - Sorry I'm Here For Someone Else,27,77,,1557627,"+208,023",10422671,"-17,838",38205745
101,+8,Post Malone - I Had Some Help (Feat. Morgan Wallen) (w/ Morgan Wallen),333,1,(x1),1546124,"+97,967",10637481,"-37,192",1011461849
102,-3,Cigarettes After Sex - Apocalypse,972,52,,1545712,"+29,483",10366145,"+33,288",1340699541
103,+1,Miley Cyrus - End of the World,5,33,,1542293,"+71,208",8222335,"+1,542,293",8222335
104,-3,Don Toliver - No Pole,147,58,,1532966,"+28,469",10602977,"-22,782",243255371
105,+2,Linkin Park - Numb,390,12,,1531822,"+79,617",10148544,"-62,512",584210146
106,-12,Natasha Bedingfield - Unwritten,353,14,,1528090,"-5,947",10232055,"-32,747",662896296
107,-12,Earl Agustin - Tibok,27,42,,1517248,"-15,965",10641263,"-112,670",47757339
108,-3,Doechii - DENIAL IS A RIVER,96,16,,1514247,"+43,233",10945504,"-169,321",231003421
109,+18,Ed Sheeran - Shape of You,2474,1,(x98),1507084,"+131,738",10439046,"+19,458",3708642686
110,=,Billie Eilish - CHIHIRO,325,3,(x1),1503522,"+62,934",9825109,"+103,083",753776670
111,+10,Maanu - Jhol (w/ Annural Khalid),11,111,,1500097,"+99,725",9623278,"+157,827",14668881
112,+11,Oscar Maydon - Amigos? No. (w/ Neton Vega),28,112,,1491752,"+95,417",9836551,"+161,862",38759323
113,-1,SZA - Snooze,782,25,,1489233,"+53,305",10033527,"-86,026",1402739300
114,-12,"Macklemore & Ryan Lewis - Can't Hold Us (w/ Macklemore, Ryan Lewis, Ray Dalton)",978,57,,1480867,"+3,329",10669907,"-123,349",1226177420
115,+4,Vance Joy - Riptide,2241,16,,1477174,"+68,265",9973097,"+69,436",2146836550
116,+21,Bad Bunny - KLOuFRENS,94,18,,1466563,"+119,743",9677845,"+36,238",200412398
117,-11,"Pitbull - Give Me Everything (w/ Ne-Yo, AFROJACK, Nayer)",238,58,,1461880,"-3,575",10669754,"-128,495",335194248
118,=,Xavi - En Privado (w/ Manuel Turizo),20,90,,1457223,"+36,184",10458997,"-60,678",28662836
119,+9,OneRepublic - Counting Stars,2156,31,,1452819,"+78,579",9941864,"+22,419",1894540196
120,-23,Alex Warren - Carry You Home,74,85,,1449600,"-76,691",11094733,"-112,594",100945013
121,+12,Keane - Somewhere Only We Know,848,63,,1448859,"+91,241",9188549,"+119,719",1105379507
122,-7,Clave Especial - COMO CAPO (w/ Fuerza Regida),8,99,,1420741,"-5,710",10094760,"+91,019",11424482
123,+17,The Weeknd - Die For You,1193,9,,1413165,"+74,783",9359323,"+75,107",2127086582
124,+7,One Direction - Night Changes,1091,6,,1409655,"+43,942",9871245,"+125,718",1349556771
125,-3,JENNIE - ExtraL (w/ Doechii),47,18,,1406276,"+6,213",10007133,"-135,300",103154875
126,+6,Coldplay - A Sky Full of Stars,923,10,,1405057,"+40,675",9652567,"+52,490",625265840
127,-16,Tom Odell - Another Love,1453,11,,1398776,"-38,308",9840424,"-66,116",2525061348
128,+16,Gorillaz - Feel Good Inc,130,94,,1397619,"+67,119",7913001,"+1,397,619",183293657
129,-16,Taylor Swift - Cruel Summer,792,2,(x18),1395124,"-34,631",9748797,"+52,179",2393052536
130,+21,Harry Styles - As It Was,1095,1,(x81),1389939,"+73,940",9206191,"+109,084",3760095341
131,+12,Ed Sheeran - Perfect,2729,3,(x1),1388493,"+55,030",10031871,"-110,299",3053348110
132,-18,Jin - Running Wild,145,6,,1387812,"-38,899",9496130,"-15,417",315236625
133,+30,The Killers - Mr. Brightside,1337,59,,1384945,"+98,548",9186897,"+91,963",1109777704
134,+7,Bruno Mars - When I Was Your Man,1188,28,,1383882,"+45,511",9640875,"-66,301",1269761792
135,+22,Bruno Mars - That's What I Like,976,5,,1383859,"+78,588",10141454,"-123,915",1357133141
136,+18,Hozier - Take Me To Church,1990,1,(x30),1379080,"+67,203",9776763,"-104,176",1862140574
137,+22,Linkin Park - In the End,669,8,,1377721,"+73,837",9313451,"-28,159",877464868
138,+23,Miguel Bueno - Solcito (w/ Juan Duque),13,138,,1376731,"+85,069",9123740,"+77,209",16649704
139,-23,Chase Atlantic - Swim,185,46,,1375880,"-48,089",9841089,"-45,930",273308088
140,+55,Chezile - Beanie,138,53,,1373883,"+193,845",5274910,"+140,328",220060486
141,-15,The Weeknd - Blinding Lights,1954,1,(x82),1369771,"-15,795",9829889,"-9,181",4696792308
142,+46,The Kid LAROI - NIGHTS LIKE THIS,256,34,,1368136,"+181,782",2554490,"+1,368,136",487110685
143,-23,Rauw Alejandro - Khé? (w/ Romeo Santos),145,21,,1366660,"-38,820",9584408,"-28,113",332361718
144,-20,The Walters - I Love You So,1051,18,,1366040,"-26,960",9392838,"+141,781",1501804429
145,+11,Sabrina Carpenter - Bed Chem,227,9,,1364833,"+56,170",9262587,"+40,482",524075959
146,-21,Morgan Wallen - Just In Case,19,83,,1364810,"-21,408",10044173,"-213,963",27526635
147,+36,Journey - Don't Stop Believin' (2022 Remaster),321,61,,1360587,"+166,814",9190707,"-27,333",482692677
148,-9,Oscar Maydon - Tu Boda (w/ Fuerza Regida),189,4,,1356145,"+17,030",9420842,"+31,691",536065329
149,-4,Danny Ocean - Imagínate (w/ Kapo),103,37,,1353874,"+25,643",9408555,"-4,576",173293179
150,-16,Fleetwood Mac - Dreams - 2004 Remaster,659,17,,1353442,"+1,012",9641968,"+61,563",724571669
151,+9,Sabrina Carpenter - Juno,201,22,,1347231,"+51,710",9012938,"+80,471",332215024
152,-5,Don Omar - Danza Kuduro (w/ Lucenzo),469,79,,1344445,"+17,137",9738917,"+39,091",632053577
153,+5,Feid - LUNA (w/ ATL Jacob),491,7,,1344084,"+39,673",9282400,"+117,194",1215359958
154,RE,Calvin Harris - Outside (w/ Ellie Goulding),454,4,,1342379,,2584359,"+1,342,379",268801362
155,-26,V - Winter Ahead (w/ Park Hyo Shin),131,15,,1334020,"-35,203",9247055,"+13,189",245161790
156,-8,Frank Ocean - Pink + White,693,52,,1321139,"+3,302",6324778,"+61,493",1002624709
157,+27,Tito Double P - DOS DÍAS (w/ Peso Pluma),222,24,,1320387,"+128,658",9291972,"-85,939",442609005
158,-16,Rihanna - Breakin' Dishes,103,85,,1320147,"-16,051",9175540,"-55,372",156896133
159,-24,Ed Sheeran - Photograph,2013,13,,1316048,"-34,104",9957709,"-191,831",1447046811
160,+5,Kendrick Lamar - Money Trees (w/ Jay Rock),455,31,,1307824,"+43,048",9186346,"-59,208",581414962
161,+12,Los Dareyes De La Sierra - Vita Fer (w/ Tito Double P),4,161,,1307717,"+80,867",4935589,"+1,307,717",4935589
162,+13,Evanescence - Bring Me To Life,10,123,,1297319,"+71,729",7387624,"+110,176",12981842
163,+23,Coldplay - Sparks,234,82,,1290513,"+101,836",6048599,"+43,992",296711790
164,+3,Nirvana - Smells Like Teen Spirit - Remastered,384,98,,1289415,"+32,356",8853424,"+22,874",359883587
165,RE,Tyla - PUSH 2 START,83,52,,1286845,,3747819,"-9,269",136634420
166,-4,Tito Double P - ROSONES,124,16,,1284616,"-3,194",9473744,"-104,263",281029406
167,-29,Olivia Rodrigo - traitor,579,7,,1277816,"-62,430",9151264,"-4,246",1026993256
168,=,Chappell Roan - The Giver,26,9,,1276534,"+26,898",9559474,"-285,843",55864387
169,-16,Victor Valverde - El Mayor De Los Ranas (w/ JR Torres),46,88,,1275378,"-36,796",9730671,"-114,748",66519332
170,-15,Tito Double P - NADIE,138,32,,1269839,"-40,048",9293382,"-75,785",276335188
171,-41,Teddy Swims - The Door,207,88,,1268663,"-98,361",9663205,"-134,658",288550481
172,RE,TOTO - Africa,585,113,,1267262,,2504834,+388,453614003
173,-24,BigXthaPlug - All The Way (w/ Bailey Zimmerman),5,69,,1267201,"-50,379",7134514,"+1,267,201",7134514
174,-8,"Chuyin - Pika Pika (w/ Fuerza Regida, Jorsshh, Calle 24)",64,71,,1264085,"+2,444",9265701,"-69,496",97155458
175,NEW,Kushagra - Finding Her (w/ Bharath),1,175,,1261870,,1261870,"+1,261,870",1261870
176,RE,"LISA - Born Again (w/ Doja Cat, RAYE)",56,6,,1258207,,2499375,"+46,638",128136468
177,-3,Kendrick Lamar - HUMBLE.,780,1,(x7),1256936,"+30,512",8837540,"-116,740",1148200759
178,-14,Lady Gaga - Poker Face,75,93,,1256762,"-18,920",8857504,"+17,596",97666287
179,-7,Leon Thomas - MUTT,4,172,,1252012,"+24,078",2479946,"+1,252,012",4770723
180,NEW,Faris Adam - Stecu Stecu,1,180,,1251923,,1251923,"+1,251,923",1251923
181,RE,Lana Del Rey - Young And Beautiful,77,120,,1250881,,1250881,"+1,250,881",92613148
182,-6,The Chainsmokers - Closer (w/ Halsey),1533,1,(x82),1248915,"+33,638",9036469,"-68,206",1924138244
183,-31,Charli xcx - Guess featuring billie eilish (w/ Billie Eilish),241,3,(x1),1248602,"-64,274",9549947,"-161,065",539660534
184,-4,Eminem - Without Me,1372,29,,1241571,"+34,466",8705068,"-9,580",1706912999
185,-4,Ariana Grande - warm,12,20,,1236619,"+36,739",9661043,"-600,431",20751944
186,RE,Myles Smith - Stargazing,277,14,,1234773,,1234773,"+1,234,773",651790957
187,-16,FloyyMenor - PELIGROSA,220,23,,1230179,"-11,245",6147627,"+1,230,179",366931055
188,NEW,Esau Ortiz - Triple Lavada,1,188,,1229053,,1229053,"+1,229,053",1229053
189,RE,Katy Perry - Last Friday Night (T.G.I.F.),2,189,,1222038,,2420862,"+1,222,038",2420862
190,RE,SZA - Saturn,340,12,,1220518,,1220518,"+1,220,518",707868049
191,-9,TV Girl - Lovers Rock,585,92,,1219318,"+24,782",4746922,"-44,921",773184530
192,+1,Ruth B. - Dandelions,1189,32,,1218943,"+37,989",5955777,"+1,218,943",1629468247
193,-15,Arctic Monkeys - Do I Wanna Know?,1329,69,,1217861,"+8,772",5983661,"-3,260",1093596075
194,-15,Shakira - Hips Don't Lie (w/ Wyclef Jean),184,63,,1215527,"+6,664",8774227,"-78,936",248857405
195,-18,Selena Gomez - How Does It Feel To Be Forgotten (w/ benny blanco),12,103,,1208636,"-1,583",4892352,"+1,208,636",16021891
196,RE,Coldplay - Adventure of a Lifetime,402,7,,1207407,,1207407,"+1,207,407",319923990
197,-8,The Weeknd - Cry For Me,66,5,,1206298,"+23,528",7288045,"-31,321",141614389
198,RE,Lana Del Rey - Summertime Sadness,835,74,,1206102,,2286854,"+1,206,102",1090685278
199,-8,"Adam Port - Move (w/ Stryv, Keinemusik, Orso, Malachiii)",174,17,,1204162,"+22,594",6097445,"+1,204,162",365167208
200,-30,BLOK3 - Keşke (w/ Ati242),11,58,,1201237,"-44,180",8902833,"+1,201,237",15251771
