Position,Change,Artist and Title,Days,Peak,Multiplier,Streams,Streams Change,7-Day Streams,7-Day Change,Total Streams
22,+1,Jimin - Who,261,1,(x20),2999769,"-87,862",22060485,"-118,657",1449895026
23,+2,Kendrick Lamar - All The Stars (w/ SZA),667,2,(x14),2913286,"-60,930",19896701,"+37,541",1168193682
24,-14,Ariana Grande - twilight zone,9,3,(x1),2912729,"-592,019",24055051,"-788,260",33136571
25,+1,Bad Bunny - EoO,91,9,,2789480,"-89,095",19003315,"-203,096",285291688
26,+5,Neton Vega - Morena (w/ Peso Pluma),50,26,,2752782,"+45,433",16972045,"+594,787",95288316
27,+2,Teddy Swims - Lose Control,507,5,,2752300,"-55,567",18722583,"-134,571",1594280916
28,=,WizTheMc - Show Me Love (w/ bees & honey),32,28,,2722752,"-114,908",16456660,"+607,766",61310064
29,+1,Lady Gaga - Abracadabra,62,2,(x1),2634294,"-113,426",18687657,"-270,736",247439578
30,+6,Bad Bunny - NUEVAYoL,91,5,,2551613,"-20,266",17133642,"-166,029",378180061
31,+4,"Chappell Roan - Good Luck, Babe!",362,5,,2537198,"-38,681",17737128,"-218,761",1401894128
32,+6,Chappell Roan - Pink Pony Club,232,18,,2471582,"-13,662",16875653,"-180,558",446608255
33,+4,"The Weeknd - One Of The Girls (w/ JENNIE, Lily-Rose Depp)",546,2,(x2),2457494,"-55,987",16858116,"-59,215",1642921730
34,=,The Goo Goo Dolls - Iris,569,29,,2406667,"-169,529",16925360,"+63,492",913743554
35,+5,Alleh - capaz (merengueton) (w/ Yorghaki),105,34,,2344996,"-27,229",16028852,"-163,510",227275935
36,-4,Lil Tecca - Dark Thoughts,23,18,,2333246,"-280,857",18428196,"-408,386",60820753
37,+4,Sabrina Carpenter - Taste,226,2,(x3),2325638,"-7,316",15835524,"-22,797",935342101
38,+10,KAROL G - Si Antes Te Hubiera Conocido,289,4,,2315934,"+109,636",15139241,"-47,359",1101019504
39,+4,"Jombriel - VITAMINA (w/ DFZM, Jøtta)",30,39,,2282760,"-26,353",14148368,"+689,661",49843042
40,-1,Kendrick Lamar - tv off (w/ Lefty Gunplay),134,5,,2237488,"-143,056",16195193,"-271,658",462125988
41,+1,Fuerza Regida - ME JALO (w/ Grupo Frontera),100,38,,2237406,"-84,078",15405875,"-92,264",193576486
42,+9,yung kai - blue,126,22,,2202697,"+27,942",15349075,"-230,749",302096013
43,+3,Neton Vega - Loco,100,14,,2178499,"-41,273",14968902,"+224,062",274122216
44,+1,"Bad Bunny - VeLDÁ (w/ Omar Courtz, Dei V)",91,8,,2164977,"-64,050",14973885,"-133,420",289033067
45,+11,FloyyMenor - Gata Only (w/ Cris Mj),419,2,(x1),2147873,"+26,433",13163734,"+399,194",1494384440
46,+14,The Police - Every Breath You Take,1269,34,,2146886,"+52,881",13675956,"+177,414",1521365294
47,+2,Bad Bunny - VOY A LLeVARTE PA PR,91,7,,2130863,"-57,156",14931966,"-240,171",325029370
48,+7,Teddy Swims - Bad Dreams,154,41,,2121708,"-4,907",14089135,"+1,707",270860734
49,+4,Arctic Monkeys - I Wanna Be Yours,1004,11,,2121062,"-36,197",14831069,"-42,345",2415222517
50,-6,Lord Huron - The Night We Met,978,15,,2092753,"-199,409",15837641,"-122,050",1721746652
51,+3,The Neighbourhood - Sweater Weather,1770,14,,2088250,"-60,657",15031482,"-74,268",3063646258
52,+6,Fuerza Regida - Por Esos Ojos,53,34,,2069709,"-40,780",13957952,"+85,474",104712341
53,+13,Tito Double P - TATTOO,37,21,,2051424,"+65,770",14041215,"-200,342",87735034
54,+14,Neton Vega - M&M,44,54,,2024721,"+48,255",12885648,"+358,110",73187246
55,-5,sombr - back to friends,19,49,,2019766,"-158,252",14062278,"+345,801",33369758
56,+6,Bruno Mars - Just the Way You Are,869,27,,2018590,"+1,619",13591084,"-59,176",1199866975
57,+15,Beéle - Mi Refe (w/ Ovy On The Drums),94,52,,1995494,"+42,682",13191589,"-28,881",179560333
58,+1,Ariana Grande - we can't be friends (wait for your love),394,1,(x13),1989607,"-114,465",14689541,"-358,476",1314756756
59,-2,The Marías - No One Noticed,148,46,,1955276,"-157,664",14459017,"+21,132",254476358
60,+20,NIKI - You'll Be in My Heart - Spotify Singles,14,60,,1944056,"+139,305",11763950,"+549,507",20675026
61,-37,Sleep Token - Caramel,2,24,,1924557,"-1,107,561",4956675,"+1,924,557",4956675
62,+9,d4vd - Feel It,67,62,,1915957,"-39,701",13061956,"+165,614",106551131
63,-11,j-hope - MONA LISA,16,12,,1890525,"-280,412",14932019,"-239,372",39443739
64,=,Coldplay - Yellow,1559,15,,1879473,"-112,346",14191952,"-291,554",2198602101
65,+11,Sabrina Carpenter - Please Please Please,303,1,(x19),1879308,"-25,295",12993644,"-83,151",1338718897
66,+4,Hozier - Too Sweet,380,2,(x10),1876606,"-79,338",12965883,"-57,389",1391597251
67,-4,Tate McRae - greedy,524,1,(x34),1874135,"-127,022",12342194,"+155,143",1644071278
68,-1,"Tyler, The Creator - See You Again (w/ Kali Uchis)",763,13,,1853208,"-125,933",13900151,"-155,273",1507141744
69,+12,Gabito Ballesteros - 7 Dias (w/ Tito Double P),65,15,,1851078,"+55,536",12335541,"-69,436",151366323
70,-5,Sabrina Carpenter - Busy Woman,51,11,,1844573,"-144,048",13223931,"+71,831",111163869
71,+3,Coldplay - Viva La Vida,981,27,,1833939,"-95,593",12936779,"-108,345",1524621817
72,+6,Arctic Monkeys - 505,1189,40,,1819522,"-53,296",12766206,"-8,778",1666220165
73,-26,Ariana Grande - dandelion,9,17,,1812477,"-406,885",15884558,"-685,428",21811084
74,+8,Shaboozey - A Bar Song (Tipsy),356,5,,1789226,"-2,718",11708525,"-27,720",1176853487
75,-14,Playboi Carti - RATHER LIE (w/ The Weeknd),23,3,(x1),1782834,"-246,320",14506286,"-552,705",76514614
76,-3,Selena Gomez - Ojos Tristes (w/ benny blanco),15,54,,1776412,"-164,187",13263511,"-194,461",27044514
77,+6,Rauw Alejandro - Qué Pasaría... (w/ Bad Bunny),142,13,,1775724,"-15,475",11946270,"-108,875",383155666
78,+1,Bruno Mars - Locked out of Heaven,1255,21,,1772327,"-79,964",12378055,"-86,664",1535676171
79,+8,ATLXS - PASSO BEM SOLTO - Slowed,10,79,,1752848,"+20,081",10594754,"+443,862",14427918
80,-53,Ed Sheeran - Azizam,2,27,,1733286,"-1,110,765",4577337,"+1,733,286",4577337
81,-6,Tate McRae - Revolving door,44,18,,1729874,"-196,200",13072784,"-124,255",106500401
82,+4,Malcolm Todd - Chest Pain (I Love),5,82,,1689103,"-53,623",7713165,"+1,689,103",7713165
83,+11,Jung Kook - Seven (w/ Latto),631,1,(x71),1655189,"-2,898",11725517,"-22,806",2054391744
84,-7,Playboi Carti - EVIL J0RDAN,23,1,(x2),1652872,"-222,383",13640129,"-630,130",85746687
85,+3,"Pitbull - Give Me Everything (w/ Ne-Yo, AFROJACK, Nayer)",235,58,,1636364,"-95,038",10890467,"-5,640",330914947
86,+4,Imogen Heap - Headlock,93,63,,1622336,"-80,723",11748039,"+21,015",148227327
87,+5,Alex Warren - Carry You Home,71,85,,1618826,"-77,935",11196389,"+22,988",96506035
88,+1,Chrystal - The Days - NOTION Remix (w/ NOTION),90,49,,1606861,"-111,174",11198892,"-44,743",153780920
89,+2,"Macklemore & Ryan Lewis - Can't Hold Us (w/ Macklemore, Ryan Lewis, Ray Dalton)",975,57,,1605857,"-92,314",10707149,"+10,245",1221841388
90,+13,Xavi - En Privado (w/ Manuel Turizo),17,90,,1583198,"-6,880",10658638,"-37,182",24415354
91,+10,Post Malone - I Had Some Help (Feat. Morgan Wallen) (w/ Morgan Wallen),330,1,(x1),1565372,"-39,608",10724510,"-90,003",1007087512
92,+21,Don Omar - Danza Kuduro (w/ Lucenzo),466,79,,1560339,"+19,488",9656386,"+105,968",628050154
93,+19,Ed Sheeran - Shape of You,2471,1,(x98),1558117,"+9,530",10314683,"+3,253",3704372867
94,-1,Doechii - DENIAL IS A RIVER,93,16,,1550825,"-132,289",11552965,"-304,872",226661360
95,+5,The Weeknd - Starboy (w/ Daft Punk),1745,1,(x40),1544218,"-67,438",10833470,"-20,802",3021514914
96,+9,Empire Of The Sun - We Are The People,29,96,,1543882,"-42,509",10207167,"+212,174",38157555
97,-2,"Gracie Abrams - I Love You, I'm Sorry",250,15,,1541071,"-112,336",11381846,"-19,486",555264105
98,+27,Earl Agustin - Tibok,24,42,,1526713,"+43,478",10821539,"-139,068",43129437
99,+10,Clave Especial - COMO CAPO (w/ Fuerza Regida),5,99,,1517516,"-47,945",7245372,"+1,517,516",7245372
100,+4,"Tyler, The Creator - Like Him (w/ Lola Young)",160,20,,1517018,"-72,172",11229875,"-163,415",368129784
101,+35,Victor Valverde - El Mayor De Los Ranas (w/ JR Torres),43,88,,1508455,"+62,910",10052470,"-132,137",62578218
102,-5,Djo - End of Beginning,414,1,(x3),1506113,"-129,588",10524708,"-53,222",1351250387
103,-1,Radiohead - Creep,492,93,,1501761,"-94,761",10498040,"+40,421",654835182
104,+10,The Weeknd - Blinding Lights,1951,1,(x82),1492183,"-44,026",9795413,"+9,450",4692765546
105,+16,Taylor Swift - Cruel Summer,789,2,(x18),1485487,"-18,080",9612532,"-22,713",2388892106
106,+1,The Chainsmokers - Something Just Like This (w/ Coldplay),1763,2,(x14),1485356,"-93,229",10600550,"-168,504",2121606257
107,+22,Bruno Mars - That's What I Like,973,5,,1481019,"+1,745",10448318,"-186,807",1353086912
108,+24,Fleetwood Mac - Dreams - 2004 Remaster,656,17,,1481008,"+26,569",9354994,"+77,482",720511716
109,+49,Tito Double P - NADIE,135,32,,1480620,"+105,210",9554320,"+22,225",272448427
110,+13,Vance Joy - Riptide,2238,16,,1478258,"-12,061",9778335,"+47,575",2142604858
111,-12,Ravyn Lenae - Love Me Not,18,93,,1476759,"-148,401",10540177,"+129,913",25256554
112,+16,Teddy Swims - The Door,204,88,,1475517,"-3,774",9690525,"+17,298",284660230
113,-3,Natasha Bedingfield - Unwritten,350,14,,1472792,"-81,428",9982313,"-23,145",658509203
114,-30,sombr - undressed,10,84,,1472490,"-300,381",10701006,"+246,676",14506420
115,+2,Arctic Monkeys - No. 1 Party Anthem,146,70,,1469153,"-54,578",10467000,"+13,217",231998982
116,-8,Ed Sheeran - Photograph,2010,13,,1468570,"-98,414",10156910,"-16,772",1443046794
117,-11,Benson Boone - Sorry I'm Here For Someone Else,24,77,,1456247,"-124,432",7870281,"+1,456,247",34077890
118,+25,Tito Double P - ROSONES,121,16,,1454487,"+32,390",9786184,"-128,491",277183123
119,+1,Ed Sheeran - Perfect,2726,3,(x1),1447618,"-59,162",10328828,"-214,473",3049304337
120,-24,Don Toliver - No Pole,144,58,,1433852,"-213,697",10757070,"-53,596",238905848
121,+40,"Chuyin - Pika Pika (w/ Fuerza Regida, Jorsshh, Calle 24)",61,71,,1430868,"+69,800",9425198,"-9,491",93355621
122,+4,OneRepublic - Counting Stars,2153,31,,1430571,"-52,432",9831763,"-35,446",1890417573
123,+34,Oscar Maydon - Amigos? No. (w/ Neton Vega),25,123,,1426985,"+44,135",9569247,"-28,220",34576792
124,+22,Tito Double P - DOS DÍAS (w/ Peso Pluma),219,24,,1426655,"+15,699",9769682,"-180,256",438890928
125,+6,Tom Odell - Another Love,1450,11,,1423353,"-42,990",9773458,"+32,382",2520891589
126,-28,Morgan Wallen - Just In Case,16,83,,1420973,"-213,455",10609930,"-7,924",23546372
127,-94,Miley Cyrus - End of the World,2,33,,1420219,"-1,168,897",4009335,"+1,420,219",4009335
128,+52,"DG e Batidão Stronda - Mãe Solteira (w/ Mc Davi, J. Eskine, MC G15)",29,46,,1417619,"+100,314",9075426,"-394,754",49726470
129,+16,Journey - Don't Stop Believin' (2022 Remaster),318,61,,1412394,"-1,347",9464980,"+13,073",478980279
130,+51,Diego & Victor Hugo - Tubarões - Ao Vivo,7,130,,1410185,"+94,697",5117907,"-26,312",9054312
131,-62,BigXthaPlug - All The Way (w/ Bailey Zimmerman),2,69,,1408884,"-550,443",3368211,"+1,408,884",3368211
132,-5,Coldplay - The Scientist,631,79,,1405528,"-75,439",10325267,"-40,982",420279825
133,=,Coldplay - A Sky Full of Stars,920,10,,1404784,"-49,127",9436551,"+32,283",621279080
134,=,Cigarettes After Sex - Apocalypse,969,52,,1398919,"-50,401",10329230,"-23,088",1336209679
135,+19,Feid - LUNA (w/ ATL Jacob),488,7,,1395199,"+8,137",9046336,"-103,844",1211499946
136,+4,Bad Bunny - KLOuFRENS,91,18,,1391284,"-37,996",9909864,"-147,501",196387286
137,+4,Chase Atlantic - Swim,182,46,,1387485,"-39,516",9936882,"-55,936",269157471
138,-3,Danny Ocean - Imagínate (w/ Kapo),100,37,,1384838,"-62,175",9763089,"-120,747",169419802
139,+21,Oscar Maydon - Tu Boda (w/ Fuerza Regida),186,4,,1382051,"+19,223",9433691,"-105,349",532108272
140,-2,Charli xcx - Guess featuring billie eilish (w/ Billie Eilish),238,3,(x1),1378622,"-60,646",9772228,"-40,506",535854321
141,-17,JENNIE - ExtraL (w/ Doechii),44,18,,1376322,"-107,046",10435716,"-206,590",99069340
142,-12,Hozier - Take Me To Church,1987,1,(x30),1374731,"-99,618",10075562,"-21,880",1858224560
143,-28,Linkin Park - Numb,387,12,,1366611,"-159,649",10297810,"-49,857",580017452
144,-7,One Direction - Night Changes,1088,6,,1364251,"-78,220",9699578,"-153,045",1345490153
145,+23,Maanu - Jhol (w/ Annural Khalid),8,145,,1362825,"+16,996",9213696,"+133,800",10442721
146,+19,"Sachet-Parampara - Raanjhan (From ""Do Patti"") (w/ Parampara Tandon, Kausar Munir)",17,129,,1362130,"+12,385",9439559,"+1,138",22782390
147,+2,SZA - Snooze,779,25,,1353529,"-48,635",10070366,"-87,548",1398500474
148,-32,Chappell Roan - The Giver,23,9,,1350536,"-175,593",10371714,"-316,255",52159598
149,+13,Harry Styles - As It Was,1092,1,(x81),1340047,"-20,040",8970567,"-2,844",3756188429
150,+1,Billie Eilish - CHIHIRO,322,3,(x1),1334289,"-61,973",9693904,"-37,729",749562838
151,+2,The Killers - Mr. Brightside,1334,59,,1334202,"-58,167",8999680,"-9,792",1105899834
152,-5,Rauw Alejandro - Khé? (w/ Romeo Santos),142,21,,1331592,"-78,974",9674309,"-147,451",328393175
153,-14,Linkin Park - In the End,666,8,,1330653,"-107,090",9371062,"+10,625",873668128
154,+22,Shakira - Hips Don't Lie (w/ Wyclef Jean),181,63,,1327598,+825,6510198,"+1,327,598",245298913
155,+11,Sabrina Carpenter - Bed Chem,224,9,,1326362,"-23,043",9323021,"-46,377",520195824
156,-14,Miguel Bueno - Solcito (w/ Juan Duque),10,142,,1322702,"-101,015",9101923,"+12,792",12915001
157,-13,The Chainsmokers - Closer (w/ Halsey),1530,1,(x82),1317895,"-98,808",9239166,+350,1920540891
158,-2,Bruno Mars - When I Was Your Man,1185,28,,1316730,"-69,050",9580264,-871,1265807870
159,-41,Ariana Grande - intro (end of the world) - extended,9,27,,1315716,"-202,009",10905467,"-507,742",15760744
160,+26,"Adam Port - Move (w/ Stryv, Keinemusik, Orso, Malachiii)",171,17,,1313656,"+2,074",2625238,"+1,313,656",361695001
161,+24,Lady Gaga - Poker Face,72,93,,1312165,+261,8699574,"+22,856",93961553
162,+1,Nirvana - Smells Like Teen Spirit - Remastered,381,98,,1307966,"-47,897",8764290,"+36,302",356205684
163,+8,Rihanna - Breakin' Dishes,100,85,,1304155,"-38,058",9104451,"-56,758",153013303
164,NEW,Cup of Joe - Multo,1,164,,1297692,,1297692,"+1,297,692",1297692
165,+5,Eminem - Without Me,1369,29,,1295425,"-49,519",8685127,"-12,490",1703334970
166,-14,"Emilia - blackout 🧊 (w/ TINI, Nicki Nicole)",5,152,,1294973,"-101,164",6668395,"+1,294,973",6668395
167,+6,BLOK3 - Keşke (w/ Ati242),8,58,,1292522,"-47,025",7775359,"-378,660",11646900
168,+20,Rihanna - We Found Love (w/ Calvin Harris),654,18,,1291140,"-17,096",2599376,"+1,291,140",766820866
169,-21,The Walters - I Love You So,1048,18,,1290569,"-113,365",8931396,"+11,136",1497743875
170,-6,Gorillaz - Feel Good Inc,127,94,,1290343,"-64,207",6809510,"-223,561",179359281
171,-16,Kendrick Lamar - Money Trees (w/ Jay Rock),452,31,,1286354,"-99,536",9262282,"-58,040",577673512
172,+12,Keane - Somewhere Only We Know,845,63,,1278061,"-33,985",8866947,"+5,277",1101372216
173,+10,The Weeknd - Die For You,1190,9,,1274765,"-40,548",9185873,"-73,527",2123073241
174,+13,Olivia Rodrigo - traitor,576,7,,1273399,"-37,059",9156583,"-47,501",1023152617
175,-53,Ariana Grande - warm,9,20,,1271994,"-228,236",11756651,"-874,817",17240286
176,-4,Kendrick Lamar - HUMBLE.,777,1,(x7),1267942,"-72,949",9005728,"-50,917",1144588040
177,+1,Jin - Running Wild,142,6,,1267101,"-56,817",9243500,"-57,846",311010010
178,+13,FloyyMenor - PELIGROSA,217,23,,1264444,"-5,853",3612045,"-5,075",363318169
179,-4,Sabrina Carpenter - Juno,198,22,,1252802,"-75,763",8907691,"+20,354",328408707
180,RE,TOTO - Africa,584,113,,1237572,,4883486,"-120,404",452346741
181,-2,Kendrick Lamar - squabble up,135,3,(x1),1231503,"-91,460",8781468,"-102,148",325650116
182,RE,Tears For Fears - Everybody Wants To Rule The World,767,80,,1228490,,2301261,"-30,443",957111665
183,NEW,Los Dareyes De La Sierra - Vita Fer (w/ Tito Double P),1,183,,1224906,,1224906,"+1,224,906",1224906
184,RE,Travis Scott - FE!N,565,3,(x1),1222426,,3522153,"-55,735",1180340989
185,-66,Ariana Grande - Hampstead,9,33,,1217987,"-294,549",11532627,"-810,646",16465605
186,+6,"HUGEL - I Adore You (w/ Topic, Arash, Daecolm)",9,164,,1217060,"-50,574",2484694,"+1,217,060",11787786
187,RE,Michael Jackson - Billie Jean,120,52,,1207552,,1207552,"-39,565",135319572
188,-11,V - Winter Ahead (w/ Park Hyo Shin),128,15,,1203893,"-121,750",9075402,"-206,990",241102037
189,RE,Guns N' Roses - Sweet Child O' Mine,152,94,,1202841,,1202841,"-8,696",144003745
190,NEW,Katy Perry - Last Friday Night (T.G.I.F.),1,190,,1198824,,1198824,"+1,198,824",1198824
191,+9,Gotye - Somebody That I Used To Know (w/ Kimbra),176,122,,1196107,"-44,431",4770517,"+1,196,107",137989003
192,RE,Neton Vega - Chiquita (w/ Tito Double P),3,175,,1195945,,3688813,"+1,195,945",3688813
193,+4,Coolio - Gangsta's Paradise (w/ L.V.),661,11,,1193357,"-60,646",2447360,"-29,145",689817815
194,-20,French Montana - Unforgettable (w/ Swae Lee),848,3,(x8),1192938,"-143,691",4965045,"+1,192,938",1286872985
195,-2,Evanescence - Bring Me To Life,8,123,,1186054,"-80,180",6051858,"+1,186,054",10458933
196,RE,Tyla - PUSH 2 START,82,52,,1183085,,3757088,"+1,183,085",135347575
197,-2,The Weeknd - Cry For Me,64,5,,1180318,"-75,751",7344947,"-36,693",139225321
198,RE,Justin Bieber - Beauty And A Beat (w/ Nicki Minaj),3,165,,1180310,,1180310,"+1,180,310",3915687
199,RE,Bad Bunny - WELTiTA (w/ Chuwi),87,10,,1177413,,3428450,"-96,817",214643144
200,RE,Rihanna - Only Girl (In The World),14,45,,1176691,,1176691,"+1,176,691",19787332
