Position,Change,Artist and Title,Days,Peak,Multiplier,Streams,Streams Change,7-Day Streams,7-Day Change,Total Streams
64,=,Selena Gomez - Ojos Tristes (w/ benny blanco),13,54,,1911649,"-35,580",13543199,"+70,554",23327503
65,-8,FloyyMenor - Gata Only (w/ Cris Mj),417,2,(x1),1901416,"-111,308",12441313,"+169,506",1490115127
66,+3,Hozier - Too Sweet,378,2,(x10),1893423,"-8,346",13119136,"-33,368",1387764701
67,-5,Coldplay - Viva La Vida,979,27,,1888238,"-83,275",13239484,"-133,271",1520858346
68,=,Neton Vega - M&M,42,59,,1883960,"-37,951",12211756,"+303,938",69186059
69,+7,Beéle - Mi Refe (w/ Ovy On The Drums),92,52,,1880523,"+107,475",13304535,"-115,688",175612027
70,-3,The Police - Every Breath You Take,1267,34,,1876981,"-52,629",13337510,"-60,903",1517124403
71,-1,d4vd - Feel It,65,64,,1871521,"-20,987",12775592,"+49,846",102679516
72,=,Sabrina Carpenter - Please Please Please,301,1,(x19),1865277,"+1,626",13199367,"-152,691",1334934986
73,-2,Arctic Monkeys - 505,1187,40,,1823484,"-57,510",12803142,"-88,281",1662527825
74,-1,NIKI - You'll Be in My Heart - Spotify Singles,12,73,,1808156,"-52,974",10690709,"+496,022",16926219
75,+12,Rauw Alejandro - Qué Pasaría... (w/ Bad Bunny),140,13,,1776840,"+130,121",12098078,"-3,184",379588743
76,+8,"Gracie Abrams - I Love You, I'm Sorry",248,15,,1747193,"+64,947",11398471,"-13,191",552069627
77,-3,Bruno Mars - Locked out of Heaven,1253,21,,1745044,"-44,744",12503739,"-95,290",1532051553
78,+8,Tate McRae - greedy,522,1,(x34),1726764,"+53,841",12046342,"-90,785",1640195986
79,+1,Imogen Heap - Headlock,91,63,,1724257,"+26,074",11690749,"+25,563",144901932
80,-1,Gabito Ballesteros - 7 Dias (w/ Tito Double P),63,15,,1720610,"+17,065",12481482,"-152,010",147719703
81,+8,Shaboozey - A Bar Song (Tipsy),354,5,,1716689,"+72,538",11774720,"+46,518",1173272317
82,=,Doechii - DENIAL IS A RIVER,91,16,,1684661,-182,12127805,"-291,266",223427421
83,+8,Chrystal - The Days - NOTION Remix (w/ NOTION),88,49,,1677948,"+54,898",11248137,"+47,556",150456024
84,-9,Jung Kook - Seven (w/ Latto),629,1,(x71),1674211,"-114,781",11788055,"-73,487",2051078468
85,=,Alex Warren - Carry You Home,69,85,,1659052,"-22,064",11061579,"+82,753",93190448
86,-9,Ariana Grande - warm,7,20,,1636729,"-103,703",14468062,"+1,636,729",14468062
87,+15,Don Toliver - No Pole,142,58,,1629888,"+87,723",10794923,"+6,886",235824447
88,-10,Ariana Grande - Hampstead,7,33,,1621509,"-93,258",13735082,"+1,621,509",13735082
89,+1,"Tyler, The Creator - Like Him (w/ Lola Young)",158,20,,1621247,"-5,162",11537226,"-162,350",365023576
90,+9,sombr - undressed,8,90,,1618518,"+68,850",10016074,"+373,533",11261059
91,+2,Ariana Grande - intro (end of the world) - extended,7,27,,1605654,"-8,214",12927303,"+1,605,654",12927303
92,+6,The Weeknd - Starboy (w/ Daft Punk),1743,1,(x40),1596211,"+45,391",10841095,"-19,264",3018359040
93,+17,Ravyn Lenae - Love Me Not,16,93,,1595141,"+83,595",10200255,"+129,944",22154635
94,+13,ATLXS - PASSO BEM SOLTO - Slowed,8,94,,1593332,"+75,577",9717554,"+368,583",10942303
95,+11,Post Malone - I Had Some Help (Feat. Morgan Wallen) (w/ Morgan Wallen),328,1,(x1),1574274,"+55,756",10827528,"+38,686",1003917160
96,-15,Benson Boone - Sorry I'm Here For Someone Else,22,77,,1567160,"-123,570",4833355,"+347,187",31040964
97,+11,Radiohead - Creep,490,93,,1565482,"+47,837",10416072,"-11,344",651736899
98,+11,Djo - End of Beginning,412,1,(x3),1559557,"+47,828",10604096,"-44,272",1348108573
99,-16,Ariana Grande - past life,7,29,,1559089,"-125,097",13673843,"+1,559,089",13673843
100,-5,The Chainsmokers - Something Just Like This (w/ Coldplay),1761,2,(x14),1551435,"-42,519",10844646,"-33,728",2118542316
101,+24,One Direction - Night Changes,1086,6,,1547748,"+97,591",10030144,"+20,747",1342683431
102,+24,Malcolm Todd - Chest Pain (I Love),3,102,,1540378,"+94,266",4281336,"+1,540,378",4281336
103,+10,Xavi - En Privado (w/ Manuel Turizo),15,94,,1538793,"+39,347",10630526,"+46,764",21242078
104,+13,"Pitbull - Give Me Everything (w/ Ne-Yo, AFROJACK, Nayer)",233,58,,1532213,"+41,739",10827175,"-44,750",327547181
105,-11,Bruno Mars - That's What I Like,971,5,,1530536,"-73,860",10719190,"-51,668",1350126619
106,+13,Arctic Monkeys - No. 1 Party Anthem,144,70,,1528236,"+47,982",10464499,"-78,172",229006098
107,+11,Morgan Wallen - Just In Case,14,83,,1522140,"+35,771",10593450,"+98,867",20490971
108,+3,Cigarettes After Sex - Apocalypse,967,52,,1521283,"+14,522",10400185,"-56,209",1333361440
109,-8,JENNIE - ExtraL (w/ Doechii),42,18,,1514899,"-32,110",10856868,"-271,203",96209650
110,-10,Linkin Park - Numb,385,12,,1514543,"-33,893",10435180,"-45,503",577124581
111,-7,SZA - Snooze,777,25,,1513470,"-12,068",10275901,"-117,747",1395744781
112,+3,Earl Agustin - Tibok,22,42,,1508096,"+12,779",11090924,"-217,152",40119489
113,-8,"Macklemore & Ryan Lewis - Can't Hold Us (w/ Macklemore, Ryan Lewis, Ray Dalton)",973,57,,1507999,"-13,849",10777530,"-119,109",1218537360
114,-2,Hozier - Take Me To Church,1985,1,(x30),1507634,"+3,599",10095417,"-35,525",1855375480
115,-12,Ed Sheeran - Perfect,2724,3,(x1),1500384,"-32,932",10766510,"-153,556",3046349939
116,+20,Rauw Alejandro - Khé? (w/ Romeo Santos),140,21,,1486682,"+99,657",9851053,"-23,602",325651017
117,-3,Chappell Roan - The Giver,21,9,,1481202,"-15,616",11024785,"-374,900",49282933
118,+71,Danny Ocean - Imagínate (w/ Kapo),98,37,,1479295,"+255,263",9869136,"+72,858",166587951
119,-3,Empire Of The Sun - We Are The People,27,116,,1478631,"-16,153",9802007,"+136,688",35027282
120,-28,Coldplay - The Scientist,629,79,,1478533,"-143,415",10413342,"-244,878",417393330
121,+8,Chase Atlantic - Swim,180,46,,1464362,"+52,738",10119372,"-65,069",266342985
122,+20,Clave Especial - COMO CAPO (w/ Fuerza Regida),3,122,,1461562,"+90,451",4162395,"+1,461,562",4162395
123,-2,Charli xcx - Guess featuring billie eilish (w/ Billie Eilish),236,3,(x1),1455768,"-14,308",9867353,"+1,961",533036431
124,-4,Ed Sheeran - Photograph,2008,13,,1443445,"-35,248",10118807,"-150,982",1440011240
125,+6,Victor Valverde - El Mayor De Los Ranas (w/ JR Torres),41,88,,1439352,"+43,147",10299767,"-3,478",59624218
126,+7,Bad Bunny - KLOuFRENS,89,18,,1437948,"+43,727",10194801,"-96,893",193566722
127,-5,OneRepublic - Counting Stars,2151,31,,1437588,"-30,491",9944348,"-29,609",1887503999
128,+10,Natasha Bedingfield - Unwritten,348,14,,1431337,"+44,724",9988741,"-30,820",655482191
129,-32,Bruno Mars - When I Was Your Man,1183,28,,1421600,"-141,243",9707964,"-225,678",1263105360
130,+7,Coldplay - A Sky Full of Stars,918,10,,1420334,"+33,556",9440215,"-47,493",618420385
131,-8,Billie Eilish - CHIHIRO,320,3,(x1),1420273,"-40,180",9829465,"-51,177",746832287
132,-36,Linkin Park - Up From the Bottom,7,41,,1419411,"-165,058",11278768,"+1,419,411",11278768
133,-45,Ed Sheeran - Shape of You,2469,1,(x98),1417376,"-227,771",10399762,"-201,036",3701266163
134,+13,The Weeknd - Blinding Lights,1949,1,(x82),1416803,"+58,871",9731515,-816,4689737154
135,-1,"Sachet-Parampara - Raanjhan (From ""Do Patti"") (w/ Parampara Tandon, Kausar Munir)",15,129,,1416758,"+25,981",9424537,"+40,459",20070515
136,+7,Kendrick Lamar - Money Trees (w/ Jay Rock),450,31,,1404741,"+36,830",9383517,"+1,227",575001268
137,+3,Vance Joy - Riptide,2236,16,,1395476,"+18,124",9680432,"-26,661",2139636281
138,+10,Tito Double P - ROSONES,119,16,,1393949,"+37,021",10020261,"-115,320",274306539
139,-15,Oscar Maydon - Amigos? No. (w/ Neton Vega),23,124,,1387288,"-69,609",9714526,"-9,935",31766957
140,-12,Teddy Swims - The Door,202,88,,1384291,"-49,564",9699935,"-68,175",281705422
141,=,The Weeknd - Die For You,1188,9,,1381515,"+7,126",9338359,"-58,184",2120483163
142,+9,Oscar Maydon - Tu Boda (w/ Fuerza Regida),184,4,,1379471,"+40,036",9617198,"-11,001",529363393
143,-13,Tom Odell - Another Love,1448,11,,1376587,"-27,795",9739522,"-173,021",2518001893
144,+28,Miguel Bueno - Solcito (w/ Juan Duque),8,144,,1376587,"+110,556",8927963,"+1,376,587",10168582
145,-1,Tito Double P - DOS DÍAS (w/ Peso Pluma),217,24,,1373282,"+10,280",10065761,"-114,586",436053317
146,+25,The Walters - I Love You So,1046,18,,1371735,"+105,689",8877128,"+34,362",1495049372
147,+27,Don Omar - Danza Kuduro (w/ Lucenzo),464,79,,1370047,"+105,790",9466154,"-15,706",624948964
148,-2,Olivia Rodrigo - traitor,574,7,,1366966,"+7,164",9300739,"-68,365",1020568760
149,-14,Linkin Park - In the End,664,8,,1360753,"-26,809",9415199,"-10,571",870899732
150,+16,Feid - LUNA (w/ ATL Jacob),486,7,,1357029,"+73,931",9261154,"+18,501",1208717685
151,+2,Maanu - Jhol (w/ Annural Khalid),6,147,,1354904,"+21,344",7734067,"+1,354,904",7734067
152,+5,BLOK3 - Keşke (w/ Ati242),6,58,,1353922,"+41,951",9014831,"+1,353,922",9014831
153,+7,"Emilia - blackout 🧊 (w/ TINI, Nicki Nicole)",3,153,,1350840,"+43,374",3977285,"+1,350,840",3977285
154,+5,Journey - Don't Stop Believin' (2022 Remaster),316,61,,1344248,"+36,322",9397211,"-5,238",476154144
155,-10,The Chainsmokers - Closer (w/ Halsey),1528,1,(x82),1342214,"-20,090",9236400,"-14,298",1917806293
156,-2,"Chuyin - Pika Pika (w/ Fuerza Regida, Jorsshh, Calle 24)",59,71,,1340977,"+8,026",9498090,"+63,006",90563685
157,+20,Taylor Swift - Cruel Summer,787,2,(x18),1339444,"+79,575",9607740,"-21,443",2385903052
158,RE,Gorillaz - Feel Good Inc,125,94,,1333732,,7283250,"-155,447",176714388
159,+4,Sabrina Carpenter - Juno,196,22,,1332429,"+39,604",8893657,"-5,406",325827340
160,+21,The Killers - Mr. Brightside,1332,59,,1330011,"+77,566",8988464,"+42,628",1103173263
161,-6,V - Winter Ahead (w/ Park Hyo Shin),126,15,,1327246,"-3,274",9382882,"-90,725",238572501
162,-30,Chezile - Beanie,136,53,,1325956,"-69,077",8968927,"+1,325,956",217506565
163,-24,Sabrina Carpenter - Bed Chem,222,9,,1323204,"-60,277",9490911,"-110,515",517520057
164,-15,Jin - Running Wild,140,6,,1322457,"-33,582",9450132,"-226,569",308418991
165,-3,Kendrick Lamar - HUMBLE.,775,1,(x7),1315428,"+14,868",9093718,"-96,767",1141979207
166,-1,Harry Styles - As It Was,1090,1,(x81),1314463,"+29,781",8967231,"+3,556",3753488295
167,-15,Rihanna - Breakin' Dishes,98,85,,1312642,"-21,058",9259524,"-121,527",150366935
168,+16,Tito Double P - NADIE,133,32,,1307273,"+63,955",9581748,"-87,735",269592397
169,-19,Fleetwood Mac - Dreams - 2004 Remaster,654,17,,1307019,"-32,530",9151094,"+33,220",717576269
170,+3,Kendrick Lamar - squabble up,133,3,(x1),1294070,"+28,653",8961819,"-93,237",323095650
171,-3,Linkin Park - The Emptiness Machine,189,5,,1293889,"+19,604",7731196,"+66,266",459166341
172,RE,French Montana - Unforgettable (w/ Swae Lee),846,3,(x8),1290149,,2435478,"+70,191",1284343418
173,-15,Keane - Somewhere Only We Know,843,63,,1282837,"-25,477",8901810,"-67,621",1098782109
174,-10,j-hope - Sweet Dreams (w/ Miguel),28,24,,1282111,"-5,281",9204067,"-364,668",53250665
175,+8,Lady Gaga - Poker Face,70,93,,1278391,"+28,081",8726954,"+17,410",91337484
176,+17,Ruth B. - Dandelions,1186,32,,1264692,"+54,945",3737006,"+1,241",1625986909
177,+2,Nirvana - Smells Like Teen Spirit - Remastered,379,98,,1256865,"+2,038",8727422,"-49,392",353541855
178,+10,Billie Eilish - lovely (w/ Khalid),2518,19,,1256076,"+23,947",7288082,"-42,422",3142294477
179,-18,Shakira - Hips Don't Lie (w/ Wyclef Jean),179,63,,1255311,"-50,742",3855827,"+1,255,311",242644542
180,+16,Bruno Mars - Talking to the Moon,528,42,,1255042,"+47,860",3771975,"-7,732",563315027
181,-5,Frank Ocean - Pink + White,690,52,,1253995,"-6,568",8673590,"-37,038",998814489
182,=,JENNIE - Handlebars (w/ Dua Lipa),28,17,,1251056,"-1,194",9094265,"-283,575",53676138
183,+7,The Weeknd - Cry For Me,62,5,,1244494,"+26,398",7397188,"-34,055",136788934
184,+1,Eminem - Without Me,1367,29,,1244300,"+1,930",8751050,"-65,005",1700694601
185,RE,"LISA - Born Again (w/ Doja Cat, RAYE)",55,6,,1241168,,7240457,"-146,921",126878261
186,+1,Cazzu - Con otra,10,116,,1237375,+440,9066013,"-122,691",13128705
187,RE,TV Girl - Lovers Rock,582,92,,1235805,,6255434,"+27,879",769673413
188,+10,"PARTYNEXTDOOR - DIE TRYING (w/ Drake, Yebba)",47,51,,1234346,"+29,772",5953396,"-35,729",76516329
189,RE,Benson Boone - In The Stars,203,49,,1234232,,3596683,"-17,132",233117204
190,+2,The Weeknd - São Paulo (w/ Anitta),133,7,,1233677,"+22,761",6081653,"-23,685",249361182
191,-21,Coldplay - Sparks,231,82,,1232555,"-40,669",6113813,"-50,151",293168970
192,RE,Dasha - Austin,300,17,,1232432,,2442583,"+1,232,432",689522317
193,-37,"A$AP Rocky - I Smoked Away My Brain (I'm God x Demons Mashup) (w/ Imogen Heap, Clams Casino)",25,148,,1229310,"-86,687",3875976,"+1,229,310",32746208
194,-8,Arctic Monkeys - Do I Wanna Know?,1326,69,,1221338,"-17,241",7221985,"-42,625",1090072331
195,RE,Selena Gomez - How Does It Feel To Be Forgotten (w/ benny blanco),9,103,,1217829,,5179834,"-262,955",12347368
196,-16,Adele - Easy On Me,801,1,(x47),1213694,"-39,834",3760978,"-35,739",1607515051
197,-6,"DG e Batidão Stronda - Mãe Solteira (w/ Mc Davi, J. Eskine, MC G15)",27,46,,1205883,"-10,426",9795968,"-301,665",46991546
198,-3,Evanescence - Bring Me To Life,6,123,,1204206,"-4,015",3599570,"+1,204,206",8006645
199,RE,Post Malone - Sunflower - Spider-Man: Into the Spider-Verse (w/ Swae Lee),2195,1,(x16),1201341,,1201341,"+1,201,341",3476500225
200,RE,Gotye - Somebody That I Used To Know (w/ Kimbra),174,122,,1195460,,2333872,"-18,309",135552358
